DateTime,M_ID,Err_ID
1/29/2015 6:00:00 AM,18,E05
2/13/2015 9:00:00 AM,18,E04
2/16/2015 2:00:00 PM,18,E01
3/7/2015 10:00:00 AM,18,E02
3/10/2015 6:00:00 PM,18,E04
3/25/2015 5:00:00 AM,18,E04
3/25/2015 6:00:00 AM,18,E01
3/25/2015 8:00:00 AM,18,E02
3/30/2015 6:00:00 AM,18,E01
4/2/2015 7:00:00 AM,18,E03
4/12/2015 4:00:00 PM,18,E04
5/12/2015 11:00:00 PM,18,E05
5/14/2015 6:00:00 AM,18,E05
5/15/2015 1:00:00 PM,18,E02
5/15/2015 6:00:00 PM,18,E03
5/19/2015 3:00:00 PM,18,E02
5/24/2015 2:00:00 PM,18,E04
6/6/2015 6:00:00 AM,18,E01
6/18/2015 5:00:00 PM,18,E02
6/19/2015 7:00:00 PM,18,E01
6/28/2015 6:00:00 AM,18,E02
6/28/2015 6:00:00 AM,18,E03
6/29/2015 6:00:00 PM,18,E01
7/5/2015 5:00:00 AM,18,E02
7/6/2015 8:00:00 AM,18,E03
7/28/2015 6:00:00 AM,18,E02
7/28/2015 6:00:00 AM,18,E03
7/29/2015 8:00:00 AM,18,E02
7/30/2015 2:00:00 AM,18,E01
8/1/2015 8:00:00 AM,18,E03
8/27/2015 6:00:00 AM,18,E05
9/8/2015 12:00:00 PM,18,E04
9/11/2015 6:00:00 AM,18,E02
9/11/2015 6:00:00 AM,18,E03
10/6/2015 12:00:00 AM,18,E04
10/9/2015 2:00:00 PM,18,E03
10/23/2015 12:00:00 PM,18,E05
10/26/2015 6:00:00 AM,18,E05
10/31/2015 1:00:00 PM,18,E01
11/9/2015 12:00:00 PM,18,E03
11/20/2015 9:00:00 AM,18,E02
12/21/2015 8:00:00 AM,18,E04
1/2/2015 4:00:00 AM,19,E02
1/12/2015 6:00:00 AM,19,E01
1/23/2015 11:00:00 PM,19,E04
1/24/2015 6:00:00 AM,19,E02
2/26/2015 6:00:00 AM,19,E05
3/1/2015 1:00:00 PM,19,E04
3/15/2015 12:00:00 PM,19,E04
3/23/2015 3:00:00 AM,19,E01
4/4/2015 10:00:00 AM,19,E02
4/12/2015 6:00:00 AM,19,E05
4/18/2015 4:00:00 AM,19,E01
5/12/2015 1:00:00 AM,19,E02
6/18/2015 3:00:00 AM,19,E04
6/26/2015 6:00:00 AM,19,E05
7/11/2015 9:00:00 PM,19,E04
7/16/2015 5:00:00 AM,19,E04
8/2/2015 3:00:00 PM,19,E02
8/6/2015 12:00:00 PM,19,E01
9/6/2015 2:00:00 PM,19,E02
9/9/2015 6:00:00 AM,19,E05
9/25/2015 1:00:00 PM,19,E04
9/28/2015 4:00:00 PM,19,E03
10/7/2015 10:00:00 AM,19,E02
11/4/2015 5:00:00 PM,19,E01
11/23/2015 6:00:00 AM,19,E05
12/8/2015 6:00:00 AM,19,E01
12/10/2015 11:00:00 PM,19,E01
12/22/2015 4:00:00 PM,19,E03
1/3/2015 6:00:00 AM,20,E02
1/3/2015 6:00:00 AM,20,E03
1/18/2015 6:00:00 AM,20,E05
1/19/2015 4:00:00 PM,20,E01
2/1/2015 2:00:00 AM,20,E02
2/2/2015 6:00:00 AM,20,E04
2/3/2015 11:00:00 PM,20,E04
2/4/2015 10:00:00 PM,20,E02
2/16/2015 11:00:00 PM,20,E01
2/17/2015 8:00:00 PM,20,E03
2/23/2015 2:00:00 PM,20,E03
2/24/2015 2:00:00 AM,20,E04
3/19/2015 6:00:00 AM,20,E02
3/19/2015 6:00:00 AM,20,E03
4/3/2015 6:00:00 AM,20,E04
4/9/2015 7:00:00 PM,20,E04
4/12/2015 12:00:00 PM,20,E01
4/14/2015 9:00:00 AM,20,E02
4/18/2015 6:00:00 AM,20,E05
4/28/2015 6:00:00 AM,20,E03
5/5/2015 12:00:00 AM,20,E04
5/7/2015 10:00:00 PM,20,E04
5/16/2015 2:00:00 AM,20,E01
5/26/2015 4:00:00 AM,20,E01
6/1/2015 4:00:00 AM,20,E03
6/4/2015 3:00:00 PM,20,E05
7/7/2015 1:00:00 AM,20,E01
7/11/2015 5:00:00 AM,20,E01
7/17/2015 6:00:00 AM,20,E01
8/11/2015 9:00:00 PM,20,E02
8/16/2015 1:00:00 AM,20,E03
8/16/2015 6:00:00 AM,20,E05
9/30/2015 6:00:00 AM,20,E02
9/30/2015 6:00:00 AM,20,E03
10/5/2015 12:00:00 AM,20,E05
10/12/2015 10:00:00 AM,20,E04
10/25/2015 1:00:00 AM,20,E02
10/30/2015 6:00:00 AM,20,E04
11/11/2015 7:00:00 AM,20,E04
11/14/2015 6:00:00 AM,20,E02
11/14/2015 6:00:00 AM,20,E03
12/13/2015 6:00:00 AM,20,E01
12/14/2015 6:00:00 AM,20,E01
12/23/2015 10:00:00 AM,20,E02
12/27/2015 5:00:00 PM,20,E04
12/29/2015 6:00:00 AM,20,E05
12/30/2015 12:00:00 AM,20,E03
1/22/2015 6:00:00 AM,21,E04
2/16/2015 8:00:00 AM,21,E02
3/16/2015 3:00:00 PM,21,E02
4/7/2015 6:00:00 AM,21,E05
4/8/2015 8:00:00 AM,21,E01
4/26/2015 6:00:00 PM,21,E01
5/7/2015 6:00:00 AM,21,E01
5/13/2015 5:00:00 AM,21,E04
6/18/2015 6:00:00 PM,21,E02
6/23/2015 9:00:00 AM,21,E01
6/26/2015 7:00:00 PM,21,E02
7/9/2015 9:00:00 PM,21,E04
8/5/2015 6:00:00 AM,21,E02
8/5/2015 6:00:00 AM,21,E03
8/5/2015 6:00:00 AM,21,E05
8/9/2015 5:00:00 AM,21,E01
8/22/2015 9:00:00 PM,21,E02
8/28/2015 2:00:00 AM,21,E02
9/4/2015 6:00:00 AM,21,E04
9/6/2015 8:00:00 AM,21,E02
9/7/2015 10:00:00 PM,21,E03
9/19/2015 6:00:00 AM,21,E05
10/4/2015 6:00:00 AM,21,E02
10/4/2015 6:00:00 AM,21,E03
10/5/2015 1:00:00 PM,21,E04
10/9/2015 5:00:00 PM,21,E01
10/22/2015 5:00:00 PM,21,E01
11/1/2015 7:00:00 AM,21,E03
11/3/2015 6:00:00 AM,21,E05
11/5/2015 2:00:00 AM,21,E02
11/6/2015 8:00:00 AM,21,E02
11/8/2015 7:00:00 PM,21,E04
11/12/2015 1:00:00 AM,21,E04
11/26/2015 7:00:00 PM,21,E02
12/3/2015 6:00:00 AM,21,E02
12/3/2015 6:00:00 AM,21,E03
12/7/2015 7:00:00 AM,21,E01
12/18/2015 6:00:00 AM,21,E04
12/21/2015 3:00:00 PM,21,E01
12/26/2015 11:00:00 AM,21,E04
1/12/2015 11:00:00 PM,22,E01
1/13/2015 1:00:00 AM,22,E04
1/18/2015 1:00:00 AM,22,E03
1/19/2015 9:00:00 PM,22,E05
1/22/2015 5:00:00 AM,22,E01
1/28/2015 3:00:00 AM,22,E03
2/4/2015 5:00:00 PM,22,E05
2/5/2015 6:00:00 AM,22,E04
2/19/2015 9:00:00 AM,22,E01
3/22/2015 6:00:00 AM,22,E02
3/22/2015 6:00:00 AM,22,E03
3/22/2015 6:00:00 AM,22,E05
3/22/2015 10:00:00 PM,22,E04
3/28/2015 3:00:00 PM,22,E03
4/1/2015 1:00:00 PM,22,E03
4/6/2015 6:00:00 AM,22,E04
4/21/2015 6:00:00 AM,22,E02
4/21/2015 6:00:00 AM,22,E03
4/22/2015 10:00:00 PM,22,E01
4/27/2015 10:00:00 PM,22,E02
4/28/2015 12:00:00 AM,22,E03
5/17/2015 2:00:00 PM,22,E05
5/21/2015 6:00:00 AM,22,E01
5/21/2015 6:00:00 AM,22,E04
6/20/2015 6:00:00 AM,22,E05
6/21/2015 10:00:00 PM,22,E03
7/5/2015 6:00:00 AM,22,E02
7/5/2015 6:00:00 AM,22,E03
7/5/2015 9:00:00 PM,22,E04
7/7/2015 7:00:00 PM,22,E04
7/19/2015 8:00:00 AM,22,E01
8/4/2015 6:00:00 AM,22,E05
8/9/2015 12:00:00 AM,22,E03
8/18/2015 7:00:00 AM,22,E01
8/19/2015 6:00:00 AM,22,E04
8/19/2015 12:00:00 PM,22,E04
8/20/2015 6:00:00 PM,22,E04
8/23/2015 10:00:00 PM,22,E04
8/27/2015 2:00:00 AM,22,E02
8/30/2015 10:00:00 AM,22,E04
9/18/2015 6:00:00 AM,22,E02
9/18/2015 6:00:00 AM,22,E03
9/25/2015 12:00:00 AM,22,E02
9/30/2015 9:00:00 AM,22,E04
10/19/2015 1:00:00 PM,22,E01
10/23/2015 6:00:00 AM,22,E01
10/30/2015 6:00:00 AM,22,E05
11/2/2015 6:00:00 AM,22,E04
11/4/2015 4:00:00 PM,22,E04
11/11/2015 12:00:00 PM,22,E04
11/17/2015 6:00:00 AM,22,E05
11/17/2015 11:00:00 PM,22,E03
11/24/2015 2:00:00 AM,22,E01
11/27/2015 10:00:00 AM,22,E03
12/2/2015 6:00:00 PM,22,E04
12/4/2015 3:00:00 PM,22,E01
12/4/2015 11:00:00 PM,22,E02
12/14/2015 1:00:00 AM,22,E04
12/16/2015 1:00:00 PM,22,E03
12/26/2015 11:00:00 AM,22,E01
1/4/2015 6:00:00 AM,23,E02
1/4/2015 6:00:00 AM,23,E03
1/19/2015 6:00:00 AM,23,E05
1/26/2015 1:00:00 AM,23,E02
1/28/2015 6:00:00 AM,23,E05
2/15/2015 1:00:00 AM,23,E05
3/20/2015 6:00:00 AM,23,E01
3/20/2015 6:00:00 AM,23,E05
4/4/2015 6:00:00 AM,23,E01
4/6/2015 6:00:00 AM,23,E05
4/8/2015 12:00:00 PM,23,E02
4/9/2015 8:00:00 PM,23,E01
5/1/2015 5:00:00 PM,23,E05
5/10/2015 2:00:00 AM,23,E01
6/3/2015 6:00:00 AM,23,E04
6/18/2015 7:00:00 PM,23,E04
7/1/2015 12:00:00 AM,23,E03
7/18/2015 6:00:00 AM,23,E02
7/18/2015 6:00:00 AM,23,E03
7/25/2015 3:00:00 AM,23,E01
8/2/2015 6:00:00 AM,23,E04
8/25/2015 7:00:00 AM,23,E01
9/1/2015 6:00:00 AM,23,E02
9/1/2015 6:00:00 AM,23,E03
9/6/2015 1:00:00 PM,23,E01
9/19/2015 5:00:00 AM,23,E01
10/1/2015 6:00:00 AM,23,E04
10/1/2015 8:00:00 PM,23,E02
10/16/2015 6:00:00 AM,23,E05
10/25/2015 2:00:00 PM,23,E02
10/30/2015 1:00:00 PM,23,E03
11/15/2015 6:00:00 AM,23,E04
11/20/2015 6:00:00 PM,23,E02
12/14/2015 2:00:00 PM,23,E02
12/15/2015 6:00:00 AM,23,E05
12/23/2015 1:00:00 AM,23,E04
12/31/2015 8:00:00 PM,23,E03
1/1/2015 6:00:00 AM,24,E01
2/15/2015 6:00:00 AM,24,E01
2/19/2015 9:00:00 AM,24,E03
4/1/2015 6:00:00 AM,24,E05
4/16/2015 6:00:00 AM,24,E04
4/22/2015 3:00:00 PM,24,E02
5/8/2015 1:00:00 AM,24,E01
5/9/2015 4:00:00 AM,24,E02
5/17/2015 10:00:00 AM,24,E04
6/11/2015 7:00:00 PM,24,E04
6/30/2015 6:00:00 AM,24,E04
7/15/2015 4:00:00 AM,24,E03
7/18/2015 5:00:00 AM,24,E04
7/19/2015 3:00:00 PM,24,E02
7/30/2015 6:00:00 AM,24,E05
8/2/2015 6:00:00 AM,24,E01
8/3/2015 2:00:00 PM,24,E03
8/19/2015 12:00:00 PM,24,E01
8/19/2015 1:00:00 PM,24,E04
8/23/2015 4:00:00 AM,24,E02
8/28/2015 3:00:00 PM,24,E01
8/30/2015 11:00:00 PM,24,E01
9/14/2015 12:00:00 PM,24,E04
9/28/2015 6:00:00 AM,24,E01
10/1/2015 4:00:00 AM,24,E01
10/13/2015 6:00:00 AM,24,E04
11/12/2015 6:00:00 AM,24,E05
11/19/2015 3:00:00 PM,24,E04
11/27/2015 6:00:00 AM,24,E04
12/7/2015 2:00:00 AM,24,E02
12/17/2015 1:00:00 AM,24,E04
12/17/2015 4:00:00 PM,24,E03
12/24/2015 7:00:00 PM,24,E03
1/6/2015 6:00:00 AM,25,E01
1/24/2015 7:00:00 PM,25,E04
1/28/2015 12:00:00 AM,25,E02
2/3/2015 11:00:00 PM,25,E02
2/16/2015 7:00:00 AM,25,E01
2/27/2015 9:00:00 AM,25,E04
3/4/2015 6:00:00 AM,25,E01
3/17/2015 5:00:00 PM,25,E03
3/23/2015 9:00:00 PM,25,E01
4/16/2015 4:00:00 AM,25,E02
4/16/2015 1:00:00 PM,25,E02
4/28/2015 2:00:00 AM,25,E01
5/3/2015 6:00:00 AM,25,E05
5/5/2015 12:00:00 PM,25,E01
5/22/2015 6:00:00 AM,25,E04
6/2/2015 6:00:00 AM,25,E01
6/2/2015 6:00:00 AM,25,E02
6/2/2015 6:00:00 AM,25,E03
6/4/2015 2:00:00 PM,25,E02
6/6/2015 8:00:00 PM,25,E01
6/10/2015 9:00:00 AM,25,E03
6/11/2015 10:00:00 PM,25,E03
6/26/2015 4:00:00 AM,25,E04
7/9/2015 10:00:00 AM,25,E03
7/26/2015 3:00:00 AM,25,E01
8/3/2015 6:00:00 PM,25,E03
8/16/2015 6:00:00 AM,25,E02
8/16/2015 6:00:00 AM,25,E03
8/16/2015 6:00:00 AM,25,E05
8/18/2015 12:00:00 AM,25,E02
9/1/2015 11:00:00 AM,25,E03
10/15/2015 6:00:00 PM,25,E02
10/21/2015 8:00:00 PM,25,E05
10/30/2015 6:00:00 AM,25,E02
10/30/2015 6:00:00 AM,25,E03
11/29/2015 6:00:00 AM,25,E05
12/11/2015 9:00:00 AM,25,E02
1/29/2015 10:00:00 PM,26,E01
2/19/2015 6:00:00 AM,26,E01
2/27/2015 1:00:00 AM,26,E04
3/17/2015 9:00:00 AM,26,E02
3/28/2015 7:00:00 AM,26,E01
4/5/2015 6:00:00 AM,26,E01
4/14/2015 11:00:00 PM,26,E01
4/20/2015 1:00:00 PM,26,E03
4/25/2015 4:00:00 PM,26,E03
4/30/2015 3:00:00 PM,26,E03
5/4/2015 2:00:00 AM,26,E01
5/5/2015 9:00:00 PM,26,E03
5/13/2015 3:00:00 PM,26,E02
5/17/2015 4:00:00 PM,26,E01
6/20/2015 8:00:00 AM,26,E01
6/25/2015 5:00:00 AM,26,E04
7/1/2015 10:00:00 PM,26,E01
7/4/2015 5:00:00 PM,26,E03
7/11/2015 11:00:00 AM,26,E02
7/26/2015 3:00:00 PM,26,E03
8/15/2015 11:00:00 AM,26,E01
8/16/2015 6:00:00 PM,26,E02
8/18/2015 6:00:00 AM,26,E02
8/18/2015 6:00:00 AM,26,E03
8/25/2015 5:00:00 PM,26,E04
9/2/2015 6:00:00 AM,26,E01
9/17/2015 3:00:00 PM,26,E05
9/19/2015 9:00:00 AM,26,E03
10/4/2015 12:00:00 PM,26,E02
10/12/2015 11:00:00 AM,26,E01
10/17/2015 6:00:00 AM,26,E02
10/17/2015 6:00:00 AM,26,E03
10/24/2015 7:00:00 PM,26,E01
11/1/2015 6:00:00 AM,26,E01
11/10/2015 1:00:00 PM,26,E04
11/16/2015 6:00:00 AM,26,E02
11/16/2015 6:00:00 AM,26,E03
11/17/2015 6:00:00 PM,26,E04
12/5/2015 6:00:00 AM,26,E03
12/7/2015 2:00:00 PM,26,E04
12/25/2015 5:00:00 PM,26,E02
12/26/2015 4:00:00 AM,26,E04
1/3/2015 9:00:00 PM,27,E01
1/5/2015 8:00:00 PM,27,E01
1/6/2015 6:00:00 PM,27,E04
1/9/2015 6:00:00 AM,27,E02
1/9/2015 6:00:00 AM,27,E03
1/15/2015 3:00:00 PM,27,E04
1/24/2015 6:00:00 AM,27,E01
1/31/2015 7:00:00 PM,27,E03
2/15/2015 8:00:00 AM,27,E01
2/16/2015 6:00:00 PM,27,E04
2/23/2015 6:00:00 AM,27,E02
2/23/2015 6:00:00 AM,27,E03
3/2/2015 1:00:00 PM,27,E02
3/23/2015 7:00:00 AM,27,E02
4/7/2015 1:00:00 AM,27,E05
4/23/2015 10:00:00 AM,27,E01
4/30/2015 11:00:00 PM,27,E03
5/8/2015 7:00:00 AM,27,E03
6/21/2015 2:00:00 AM,27,E03
6/21/2015 10:00:00 AM,27,E01
6/29/2015 12:00:00 PM,27,E04
8/3/2015 1:00:00 PM,27,E01
8/23/2015 2:00:00 PM,27,E03
8/31/2015 9:00:00 PM,27,E05
9/14/2015 3:00:00 AM,27,E02
10/8/2015 4:00:00 AM,27,E02
10/20/2015 9:00:00 PM,27,E04
10/23/2015 6:00:00 AM,27,E02
10/25/2015 10:00:00 PM,27,E04
11/2/2015 2:00:00 PM,27,E02
12/26/2015 5:00:00 PM,27,E04
1/11/2015 6:00:00 AM,28,E04
1/25/2015 10:00:00 PM,28,E04
1/26/2015 2:00:00 PM,28,E01
1/27/2015 4:00:00 PM,28,E03
2/1/2015 4:00:00 PM,28,E01
3/6/2015 2:00:00 AM,28,E02
3/9/2015 5:00:00 AM,28,E04
3/16/2015 6:00:00 AM,28,E02
3/16/2015 6:00:00 AM,28,E03
3/16/2015 12:00:00 PM,28,E02
3/30/2015 7:00:00 AM,28,E04
3/31/2015 7:00:00 AM,28,E02
4/12/2015 1:00:00 AM,28,E01
4/14/2015 2:00:00 AM,28,E01
4/30/2015 6:00:00 AM,28,E01
5/10/2015 11:00:00 PM,28,E01
5/24/2015 6:00:00 PM,28,E05
6/4/2015 2:00:00 PM,28,E03
6/9/2015 8:00:00 PM,28,E02
6/12/2015 4:00:00 PM,28,E03
6/14/2015 6:00:00 AM,28,E02
6/14/2015 6:00:00 AM,28,E03
6/18/2015 5:00:00 AM,28,E03
7/8/2015 11:00:00 PM,28,E04
7/13/2015 8:00:00 PM,28,E02
7/30/2015 4:00:00 AM,28,E02
8/2/2015 12:00:00 AM,28,E01
8/3/2015 3:00:00 AM,28,E02
8/13/2015 6:00:00 AM,28,E01
8/24/2015 6:00:00 AM,28,E03
9/7/2015 10:00:00 PM,28,E02
9/9/2015 11:00:00 AM,28,E02
9/28/2015 11:00:00 PM,28,E05
10/19/2015 9:00:00 AM,28,E01
11/13/2015 12:00:00 PM,28,E02
11/26/2015 11:00:00 PM,28,E01
12/17/2015 2:00:00 PM,28,E03
12/24/2015 9:00:00 AM,28,E01
12/26/2015 6:00:00 AM,28,E01
12/27/2015 4:00:00 PM,28,E01
1/6/2015 3:00:00 AM,29,E01
1/9/2015 10:00:00 AM,29,E01
1/19/2015 5:00:00 PM,29,E01
1/24/2015 8:00:00 PM,29,E02
1/26/2015 8:00:00 PM,29,E04
2/4/2015 8:00:00 PM,29,E01
2/5/2015 1:00:00 AM,29,E05
2/11/2015 6:00:00 PM,29,E04
3/2/2015 6:00:00 AM,29,E01
3/16/2015 11:00:00 AM,29,E03
3/17/2015 8:00:00 AM,29,E04
3/26/2015 4:00:00 PM,29,E01
3/27/2015 8:00:00 AM,29,E04
3/28/2015 11:00:00 PM,29,E04
4/4/2015 5:00:00 PM,29,E03
4/9/2015 4:00:00 PM,29,E01
4/10/2015 12:00:00 PM,29,E02
4/17/2015 3:00:00 AM,29,E04
4/25/2015 10:00:00 PM,29,E02
5/3/2015 11:00:00 PM,29,E03
5/4/2015 6:00:00 PM,29,E01
5/20/2015 4:00:00 AM,29,E01
5/24/2015 6:00:00 PM,29,E02
6/12/2015 4:00:00 PM,29,E02
7/6/2015 4:00:00 AM,29,E05
7/6/2015 5:00:00 AM,29,E01
7/14/2015 6:00:00 AM,29,E01
7/29/2015 1:00:00 AM,29,E03
7/29/2015 4:00:00 PM,29,E04
8/1/2015 2:00:00 AM,29,E01
9/9/2015 11:00:00 AM,29,E01
9/22/2015 4:00:00 AM,29,E04
10/1/2015 11:00:00 AM,29,E01
10/13/2015 1:00:00 AM,29,E04
10/14/2015 3:00:00 PM,29,E04
11/1/2015 5:00:00 AM,29,E01
11/15/2015 8:00:00 AM,29,E05
11/22/2015 3:00:00 PM,29,E02
11/27/2015 6:00:00 AM,29,E02
11/27/2015 6:00:00 AM,29,E03
12/16/2015 10:00:00 AM,29,E04
12/18/2015 3:00:00 AM,29,E01
12/24/2015 5:00:00 PM,29,E02
1/2/2015 3:00:00 AM,30,E01
1/5/2015 2:00:00 PM,30,E04
1/8/2015 6:00:00 AM,30,E05
1/10/2015 1:00:00 PM,30,E02
1/11/2015 2:00:00 AM,30,E01
1/16/2015 6:00:00 AM,30,E02
1/18/2015 4:00:00 PM,30,E04
1/29/2015 11:00:00 AM,30,E02
2/13/2015 10:00:00 AM,30,E01
2/17/2015 6:00:00 AM,30,E01
3/18/2015 7:00:00 PM,30,E04
3/22/2015 12:00:00 PM,30,E04
3/24/2015 6:00:00 AM,30,E05
3/24/2015 4:00:00 PM,30,E02
4/12/2015 8:00:00 PM,30,E03
4/26/2015 12:00:00 AM,30,E03
5/29/2015 10:00:00 PM,30,E01
6/13/2015 3:00:00 AM,30,E02
6/22/2015 5:00:00 PM,30,E03
7/4/2015 7:00:00 PM,30,E01
7/24/2015 4:00:00 AM,30,E03
8/6/2015 6:00:00 AM,30,E02
8/6/2015 6:00:00 AM,30,E03
8/6/2015 6:00:00 AM,30,E05
8/11/2015 11:00:00 PM,30,E01
8/20/2015 10:00:00 PM,30,E01
9/25/2015 8:00:00 PM,30,E01
10/2/2015 4:00:00 PM,30,E01
10/7/2015 1:00:00 PM,30,E02
10/19/2015 4:00:00 AM,30,E02
10/27/2015 6:00:00 AM,30,E02
10/27/2015 6:00:00 PM,30,E05
11/2/2015 5:00:00 PM,30,E04
11/13/2015 9:00:00 PM,30,E04
11/18/2015 8:00:00 PM,30,E02
11/21/2015 10:00:00 AM,30,E01
12/1/2015 1:00:00 PM,30,E04
12/4/2015 6:00:00 AM,30,E05
12/27/2015 5:00:00 PM,30,E01
1/1/2016 5:00:00 AM,30,E02
1/5/2015 1:00:00 PM,31,E01
1/8/2015 3:00:00 PM,31,E02
2/3/2015 5:00:00 AM,31,E02
3/22/2015 6:00:00 AM,31,E04
4/5/2015 7:00:00 AM,31,E02
5/21/2015 6:00:00 AM,31,E01
5/25/2015 2:00:00 PM,31,E04
6/2/2015 10:00:00 PM,31,E01
6/3/2015 7:00:00 PM,31,E05
7/5/2015 6:00:00 AM,31,E03
7/5/2015 6:00:00 AM,31,E04
7/6/2015 11:00:00 PM,31,E05
7/25/2015 11:00:00 PM,31,E02
8/28/2015 6:00:00 AM,31,E02
9/3/2015 6:00:00 AM,31,E04
9/23/2015 10:00:00 AM,31,E02
10/18/2015 6:00:00 AM,31,E02
10/18/2015 6:00:00 AM,31,E03
11/7/2015 8:00:00 AM,31,E01
11/14/2015 4:00:00 AM,31,E04
11/17/2015 6:00:00 AM,31,E01
11/17/2015 6:00:00 AM,31,E04
11/20/2015 7:00:00 PM,31,E01
12/3/2015 8:00:00 PM,31,E02
12/15/2015 2:00:00 PM,31,E03
12/18/2015 9:00:00 AM,31,E04
1/9/2015 6:00:00 AM,32,E01
2/6/2015 8:00:00 PM,32,E03
2/8/2015 6:00:00 AM,32,E05
2/16/2015 11:00:00 PM,32,E02
2/26/2015 5:00:00 AM,32,E04
3/4/2015 9:00:00 PM,32,E05
3/10/2015 6:00:00 AM,32,E01
3/27/2015 2:00:00 AM,32,E02
3/28/2015 7:00:00 AM,32,E02
4/5/2015 7:00:00 AM,32,E04
4/9/2015 6:00:00 AM,32,E05
4/30/2015 4:00:00 PM,32,E03
5/9/2015 6:00:00 AM,32,E02
5/9/2015 6:00:00 AM,32,E03
5/20/2015 10:00:00 AM,32,E02
5/23/2015 7:00:00 AM,32,E02
6/1/2015 12:00:00 AM,32,E04
6/23/2015 6:00:00 AM,32,E02
6/23/2015 6:00:00 AM,32,E03
6/23/2015 6:00:00 AM,32,E05
7/7/2015 8:00:00 PM,32,E04
7/30/2015 9:00:00 PM,32,E04
8/7/2015 6:00:00 AM,32,E01
8/29/2015 1:00:00 PM,32,E02
9/3/2015 9:00:00 AM,32,E01
9/4/2015 8:00:00 PM,32,E03
9/10/2015 10:00:00 AM,32,E03
9/12/2015 6:00:00 AM,32,E01
9/16/2015 11:00:00 AM,32,E04
9/21/2015 6:00:00 AM,32,E05
10/7/2015 2:00:00 PM,32,E02
10/26/2015 2:00:00 PM,32,E02
10/26/2015 9:00:00 PM,32,E02
11/5/2015 6:00:00 AM,32,E01
11/24/2015 8:00:00 PM,32,E04
12/17/2015 5:00:00 PM,32,E04
12/23/2015 7:00:00 PM,32,E02
1/24/2015 8:00:00 AM,33,E05
1/27/2015 11:00:00 PM,33,E03
1/30/2015 6:00:00 AM,33,E01
1/30/2015 6:00:00 AM,33,E05
2/27/2015 4:00:00 AM,33,E01
3/13/2015 10:00:00 AM,33,E05
3/31/2015 6:00:00 AM,33,E05
4/14/2015 10:00:00 PM,33,E03
4/15/2015 7:00:00 PM,33,E01
4/30/2015 6:00:00 AM,33,E02
4/30/2015 6:00:00 AM,33,E03
5/23/2015 12:00:00 PM,33,E01
5/30/2015 6:00:00 AM,33,E02
5/30/2015 6:00:00 AM,33,E03
6/11/2015 2:00:00 AM,33,E03
6/14/2015 6:00:00 AM,33,E05
6/14/2015 12:00:00 PM,33,E01
7/1/2015 12:00:00 AM,33,E02
7/3/2015 2:00:00 AM,33,E02
7/11/2015 1:00:00 PM,33,E04
8/16/2015 5:00:00 PM,33,E03
8/28/2015 6:00:00 AM,33,E05
8/31/2015 12:00:00 AM,33,E01
9/11/2015 4:00:00 PM,33,E01
9/14/2015 6:00:00 AM,33,E04
9/27/2015 6:00:00 AM,33,E02
9/27/2015 6:00:00 AM,33,E03
10/16/2015 12:00:00 AM,33,E02
10/24/2015 9:00:00 AM,33,E04
11/11/2015 4:00:00 AM,33,E04
11/11/2015 9:00:00 PM,33,E01
11/14/2015 5:00:00 PM,33,E02
11/26/2015 6:00:00 AM,33,E01
12/5/2015 2:00:00 AM,33,E02
12/20/2015 2:00:00 PM,33,E05
12/24/2015 8:00:00 AM,33,E02
12/28/2015 2:00:00 AM,33,E02
1/14/2015 4:00:00 PM,34,E04
2/8/2015 4:00:00 AM,34,E03
2/11/2015 2:00:00 PM,34,E02
3/1/2015 9:00:00 AM,34,E03
4/2/2015 1:00:00 PM,34,E03
4/6/2015 5:00:00 PM,34,E01
4/15/2015 6:00:00 AM,34,E01
4/27/2015 5:00:00 AM,34,E01
5/11/2015 2:00:00 PM,34,E02
6/20/2015 5:00:00 AM,34,E04
6/22/2015 8:00:00 PM,34,E05
6/24/2015 12:00:00 PM,34,E01
7/9/2015 2:00:00 PM,34,E02
7/25/2015 4:00:00 PM,34,E02
9/4/2015 4:00:00 AM,34,E02
9/25/2015 8:00:00 AM,34,E02
9/26/2015 7:00:00 PM,34,E02
9/30/2015 7:00:00 PM,34,E01
10/1/2015 10:00:00 AM,34,E04
10/3/2015 9:00:00 PM,34,E04
10/23/2015 1:00:00 AM,34,E04
10/27/2015 6:00:00 AM,34,E02
10/27/2015 6:00:00 AM,34,E03
10/29/2015 6:00:00 AM,34,E03
11/7/2015 2:00:00 AM,34,E02
11/11/2015 6:00:00 AM,34,E01
11/25/2015 5:00:00 AM,34,E04
12/4/2015 4:00:00 PM,34,E02
12/7/2015 6:00:00 PM,34,E01
12/11/2015 8:00:00 AM,34,E02
12/11/2015 5:00:00 PM,34,E03
12/15/2015 8:00:00 PM,34,E01
12/20/2015 3:00:00 AM,34,E04
12/28/2015 9:00:00 PM,34,E02
1/2/2015 5:00:00 PM,35,E01
1/5/2015 6:00:00 AM,35,E05
1/6/2015 7:00:00 AM,35,E04
1/23/2015 6:00:00 PM,35,E01
2/4/2015 6:00:00 AM,35,E04
2/9/2015 1:00:00 PM,35,E02
3/13/2015 10:00:00 AM,35,E01
3/21/2015 6:00:00 AM,35,E05
3/27/2015 5:00:00 AM,35,E04
4/5/2015 6:00:00 AM,35,E04
4/13/2015 7:00:00 AM,35,E02
