DateTime,M_ID,Comp_ID
10/2/2015 6:00:00 AM,90,C01
11/1/2015 6:00:00 AM,90,C03
12/1/2015 6:00:00 AM,90,C02
12/31/2015 6:00:00 AM,90,C01
2/1/2015 6:00:00 AM,91,C02
4/2/2015 6:00:00 AM,91,C01
6/16/2015 6:00:00 AM,91,C01
7/1/2015 6:00:00 AM,91,C02
9/14/2015 6:00:00 AM,91,C01
10/29/2015 6:00:00 AM,91,C04
2/19/2015 6:00:00 AM,92,C03
4/20/2015 6:00:00 AM,92,C01
4/20/2015 6:00:00 AM,92,C02
5/20/2015 6:00:00 AM,92,C03
7/4/2015 6:00:00 AM,92,C03
8/18/2015 6:00:00 AM,92,C03
9/2/2015 6:00:00 AM,92,C02
10/2/2015 6:00:00 AM,92,C02
12/1/2015 6:00:00 AM,92,C03
3/17/2015 6:00:00 AM,93,C04
4/1/2015 6:00:00 AM,93,C02
4/16/2015 6:00:00 AM,93,C01
5/1/2015 6:00:00 AM,93,C02
5/16/2015 6:00:00 AM,93,C04
6/30/2015 6:00:00 AM,93,C01
1/2/2015 3:00:00 AM,94,C04
1/8/2015 6:00:00 AM,94,C02
2/22/2015 6:00:00 AM,94,C04
3/9/2015 6:00:00 AM,94,C03
5/8/2015 6:00:00 AM,94,C03
5/23/2015 6:00:00 AM,94,C04
8/21/2015 6:00:00 AM,94,C04
10/20/2015 6:00:00 AM,94,C03
11/19/2015 6:00:00 AM,94,C02
11/19/2015 6:00:00 AM,94,C04
12/19/2015 6:00:00 AM,94,C02
2/19/2015 6:00:00 AM,95,C04
3/21/2015 6:00:00 AM,95,C02
4/20/2015 6:00:00 AM,95,C03
5/5/2015 6:00:00 AM,95,C01
6/4/2015 6:00:00 AM,95,C03
8/18/2015 6:00:00 AM,95,C04
9/17/2015 6:00:00 AM,95,C03
10/17/2015 6:00:00 AM,95,C04
12/31/2015 6:00:00 AM,95,C01
2/17/2015 6:00:00 AM,96,C03
5/3/2015 6:00:00 AM,96,C03
7/17/2015 6:00:00 AM,96,C03
8/31/2015 6:00:00 AM,96,C03
12/29/2015 6:00:00 AM,96,C03
1/24/2015 6:00:00 AM,97,C03
1/24/2015 6:00:00 AM,97,C04
5/9/2015 6:00:00 AM,97,C04
7/8/2015 6:00:00 AM,97,C03
7/23/2015 6:00:00 AM,97,C04
9/6/2015 6:00:00 AM,97,C03
10/21/2015 6:00:00 AM,97,C02
11/20/2015 6:00:00 AM,97,C04
1/30/2015 6:00:00 AM,98,C03
2/14/2015 6:00:00 AM,98,C01
3/1/2015 6:00:00 AM,98,C04
4/15/2015 6:00:00 AM,98,C03
4/30/2015 6:00:00 AM,98,C02
4/30/2015 6:00:00 AM,98,C04
5/15/2015 6:00:00 AM,98,C01
5/30/2015 6:00:00 AM,98,C03
6/14/2015 6:00:00 AM,98,C02
6/29/2015 6:00:00 AM,98,C01
6/29/2015 6:00:00 AM,98,C04
7/29/2015 6:00:00 AM,98,C03
8/13/2015 6:00:00 AM,98,C01
8/28/2015 6:00:00 AM,98,C02
10/27/2015 6:00:00 AM,98,C02
11/26/2015 6:00:00 AM,98,C03
1/2/2015 3:00:00 AM,99,C03
1/18/2015 6:00:00 AM,99,C04
2/2/2015 6:00:00 AM,99,C01
2/17/2015 6:00:00 AM,99,C02
3/4/2015 6:00:00 AM,99,C03
3/19/2015 6:00:00 AM,99,C04
4/3/2015 6:00:00 AM,99,C02
4/18/2015 6:00:00 AM,99,C03
5/3/2015 6:00:00 AM,99,C02
5/18/2015 6:00:00 AM,99,C01
6/2/2015 6:00:00 AM,99,C04
7/2/2015 6:00:00 AM,99,C02
7/17/2015 6:00:00 AM,99,C03
8/1/2015 6:00:00 AM,99,C02
8/31/2015 6:00:00 AM,99,C03
10/15/2015 6:00:00 AM,99,C02
10/30/2015 6:00:00 AM,99,C04
11/29/2015 6:00:00 AM,99,C03
12/14/2015 6:00:00 AM,99,C04
2/12/2015 6:00:00 AM,100,C01
9/10/2015 6:00:00 AM,100,C01
12/9/2015 6:00:00 AM,100,C02
